File Name,Estimated Clock Period,BRAM_18K,DSP,FF,LUT,URAM,BRAM_18K percentage,DSP percentage,FF percentage,LUT percentage
n_u_u_u_u_p_not__ar_ap__ar,7.275,6,41,4695,4468,0,2.14285714285714,18.6363636363636,4.41259398496241,8.3984962406015
p_u_u_u_u_p_ar_ap_bs__ar__ar,7.275,6,41,4695,4468,0,2.14285714285714,18.6363636363636,4.41259398496241,8.3984962406015
n_p_u_p_u_p_not__ap__ar,7.275,6,41,4695,4468,0,2.14285714285714,18.6363636363636,4.41259398496241,8.3984962406015
u_n_u_u_u_p_not__ar_ap__ar,7.275,6,41,4695,4468,0,2.14285714285714,18.6363636363636,4.41259398496241,8.3984962406015
u_p_p_n_n_p_ar_ap_bs__ar__ar,7.275,6,41,4695,4468,0,2.14285714285714,18.6363636363636,4.41259398496241,8.3984962406015
n_u_p_n_p_p_ar_bs__ar__ar,7.275,6,41,4695,4468,0,2.14285714285714,18.6363636363636,4.41259398496241,8.3984962406015
p_n_p_u_u_p_ap_bs__not__ar,7.275,6,41,4695,4468,0,2.14285714285714,18.6363636363636,4.41259398496241,8.3984962406015
p_p_n_n_p_p_ap_bs__ar_ap__ar,7.275,6,41,4695,4468,0,2.14285714285714,18.6363636363636,4.41259398496241,8.3984962406015
u_p_p_p_n_p_not__ar_ap__ar,7.275,6,41,4695,4468,0,2.14285714285714,18.6363636363636,4.41259398496241,8.3984962406015
n_u_p_n_p_p_ap_bs__ar__ar,7.275,6,41,4695,4468,0,2.14285714285714,18.6363636363636,4.41259398496241,8.3984962406015
u_n_u_p_u_p_ap_bs__not__ar,7.275,6,41,4695,4468,0,2.14285714285714,18.6363636363636,4.41259398496241,8.3984962406015
n_u_p_u_n_p_ap__ap__ar,7.275,6,41,4695,4468,0,2.14285714285714,18.6363636363636,4.41259398496241,8.3984962406015
u_n_u_u_n_n_ar_ap__ap__ar,7.275,6,41,4695,4468,0,2.14285714285714,18.6363636363636,4.41259398496241,8.3984962406015
u_u_u_p_n_p_ar_ap_bs__not__ar,7.275,6,41,4695,4468,0,2.14285714285714,18.6363636363636,4.41259398496241,8.3984962406015
n_u_n_n_p_p_not__ap__ar,7.275,6,41,4695,4468,0,2.14285714285714,18.6363636363636,4.41259398496241,8.3984962406015
n_p_n_p_u_p_ar__ap__ar,7.275,6,41,4695,4468,0,2.14285714285714,18.6363636363636,4.41259398496241,8.3984962406015
p_n_n_p_u_n_bs__ar__ar_bs,7.275,7,41,4612,4512,0,2.5,18.6363636363636,4.33458646616541,8.4812030075188
u_n_p_p_n_p_bs__ar__ar_bs,7.275,7,41,4777,4543,0,2.5,18.6363636363636,4.48966165413534,8.53947368421053
n_p_n_p_p_p_bs__ar_ap__ar_bs,7.275,7,41,4777,4543,0,2.5,18.6363636363636,4.48966165413534,8.53947368421053
u_u_u_u_n_n_bs__ar_ap__ar_bs,7.275,7,41,4777,4543,0,2.5,18.6363636363636,4.48966165413534,8.53947368421053
u_n_u_u_p_p_bs__ar__ar,7.275,6,41,4769,4558,0,2.14285714285714,18.6363636363636,4.48214285714286,8.56766917293233
n_n_n_u_p_p_bs__ap__ar,7.275,6,41,4769,4558,0,2.14285714285714,18.6363636363636,4.48214285714286,8.56766917293233
n_u_u_u_u_p_bs__ap__ar,7.275,6,41,4769,4558,0,2.14285714285714,18.6363636363636,4.48214285714286,8.56766917293233
n_u_u_u_u_n_bs__ar__ar,7.275,6,41,4769,4558,0,2.14285714285714,18.6363636363636,4.48214285714286,8.56766917293233
